method,dimension,metric,n_repeats,effective_dim,explained_variance_ratio_mean,reference_exact_recall_mean,reference_exact_recall_std,reference_exact_recall_ci_low,reference_exact_recall_ci_high,sample_reference_hit_rate_mean,sample_reference_hit_rate_std,sample_reference_hit_rate_ci_low,sample_reference_hit_rate_ci_high,reference_mean_nearest_sample_distance_mean,reference_mean_nearest_sample_distance_std,reference_mean_nearest_sample_distance_ci_low,reference_mean_nearest_sample_distance_ci_high,reference_median_nearest_sample_distance_mean,reference_median_nearest_sample_distance_std,reference_median_nearest_sample_distance_ci_low,reference_median_nearest_sample_distance_ci_high,coverage_radius_mean,coverage_radius_std,coverage_radius_ci_low,coverage_radius_ci_high,max_coverage_radius_mean,max_coverage_radius_std,max_coverage_radius_ci_low,max_coverage_radius_ci_high,mean_sample_nn_distance_mean,mean_sample_nn_distance_std,mean_sample_nn_distance_ci_low,mean_sample_nn_distance_ci_high,reference_coverage_q10_mean,reference_coverage_q10_std,reference_coverage_q10_ci_low,reference_coverage_q10_ci_high,reference_enrichment_q10_mean,reference_enrichment_q10_std,reference_enrichment_q10_ci_low,reference_enrichment_q10_ci_high,reference_cluster_coverage_q10_mean,reference_cluster_coverage_q10_std,reference_cluster_coverage_q10_ci_low,reference_cluster_coverage_q10_ci_high,reference_coverage_q25_mean,reference_coverage_q25_std,reference_coverage_q25_ci_low,reference_coverage_q25_ci_high,reference_enrichment_q25_mean,reference_enrichment_q25_std,reference_enrichment_q25_ci_low,reference_enrichment_q25_ci_high,reference_cluster_coverage_q25_mean,reference_cluster_coverage_q25_std,reference_cluster_coverage_q25_ci_low,reference_cluster_coverage_q25_ci_high
scopemap_hd,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.151003551708943,1.3652242573972633,24.57899245442475,25.7370781897879,26.468494013039937,1.1643279675355007,25.98262047509935,26.9435386596807,34.294677050786206,0.04912930214575968,34.27246216250467,34.315441676475864,68.82704002185531,0.0,68.82704002185531,68.82704002185531,17.353388179829395,2.515928837234551,16.322346203837874,18.467811804170573,0.36944444444444446,0.08313817303420006,0.3361111111111111,0.4028472222222219,3.694444444444444,0.8313817303420006,3.36111111111111,4.083333333333332,0.275,0.09785715810206663,0.2333333333333333,0.31666666666666665,0.6833333333333332,0.0626986770718705,0.6555555555555556,0.7083333333333333,2.733333333333333,0.250794708287482,2.6222222222222222,2.844444444444444,0.45,0.10949111422196439,0.39999999999999997,0.4916666666666667
fps,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85866675198367,5.646009219414392,40.66817907246216,45.49614612402993,42.851903543765026,5.58679073630743,40.75854037936473,45.30193957236825,47.56896125429688,5.064357442654544,45.44947533897614,49.76796688867937,67.34572393482621,2.963408520516746,66.14614159745904,68.6534033887844,69.72371869153856,3.031681316246298,68.49366861279532,71.05812916628106,0.37500000000000006,0.0762059212276149,0.3416666666666667,0.4055555555555556,3.749999999999999,0.7620592122761488,3.415972222222221,4.083333333333332,0.19166666666666662,0.061057924755420545,0.16666666666666663,0.2166666666666667,0.5999999999999999,0.04969039949999532,0.5777777777777777,0.622222222222222,2.3999999999999995,0.19876159799998128,2.311111111111111,2.4888888888888885,0.3416666666666666,0.10080088647154992,0.29999999999999993,0.3833333333333333
kennard_stone,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.01534551595686,0.0,58.01534551595686,58.01534551595686,57.284855647538414,1.4580029302424492e-14,57.284855647538414,57.284855647538414,61.70405384225302,1.4580029302424492e-14,61.70405384225302,61.70405384225302,76.21233516694718,1.4580029302424492e-14,76.21233516694718,76.21233516694718,78.54641334394199,1.4580029302424492e-14,78.54641334394199,78.54641334394199,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,5.555555555555555,0.0,5.555555555555555,5.555555555555555,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.7222222222222221,1.1390647892519134e-16,0.7222222222222221,0.7222222222222221,2.8888888888888884,4.556259157007654e-16,2.8888888888888884,2.8888888888888884,0.5,0.0,0.5,0.5
ward,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93070594787013,0.0,24.93070594787013,24.93070594787013,25.803234117471142,3.645007325606123e-15,25.803234117471142,25.803234117471142,34.50343497769789,7.290014651212246e-15,34.50343497769789,34.50343497769789,68.82704002185531,0.0,68.82704002185531,68.82704002185531,31.02504213436468,1.093502197681837e-14,31.02504213436468,31.02504213436468,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,3.3333333333333335,4.556259157007654e-16,3.3333333333333335,3.3333333333333335,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.7777777777777779,1.1390647892519134e-16,0.7777777777777779,0.7777777777777779,3.1111111111111116,4.556259157007654e-16,3.1111111111111116,3.1111111111111116,0.5,0.0,0.5,0.5
random,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840800986909704,0.022659761076470407,0.6745918592024702,0.693839979585093,0.7033694468778958,0.030987516657556963,0.6898981109957324,0.7157036473176001,0.6802047998706227,0.007012960869212056,0.6772132102136963,0.6832017639318769,0.893713279029113,0.014660234666320143,0.887329154607221,0.8996961303831454,0.6930897460872796,0.019363363543871626,0.6849559807676344,0.701292020335572,0.11111111111111109,0.059780842983218924,0.08611111111111111,0.13888888888888887,1.1111111111111112,0.5978084298321892,0.861111111111111,1.3611111111111112,0.275,0.1555503340811216,0.20833333333333334,0.3418749999999989,0.28888888888888886,0.08568798135939307,0.25277777777777777,0.325,1.1555555555555554,0.34275192543757227,1.0000000000000002,1.3000000000000003,0.5583333333333333,0.16468115569468073,0.4916666666666666,0.625
cvt,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6114026100878092,1.1390647892519134e-16,0.6114026100878092,0.6114026100878092,0.6095791001451379,1.1390647892519134e-16,0.6095791001451379,0.6095791001451379,0.6479503535743819,0.0,0.6479503535743819,0.6479503535743819,0.8266666666666665,1.1390647892519134e-16,0.8266666666666665,0.8266666666666665,0.7544389150671633,1.1390647892519134e-16,0.7544389150671633,0.7544389150671633,0.11111111111111112,1.4238309865648918e-17,0.11111111111111112,0.11111111111111112,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.5,0.0,0.5,0.5,2.0,0.0,2.0,2.0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
scopemap_hd,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6723431620642184,1.1390647892519134e-16,0.6723431620642184,0.6723431620642184,0.7457431457431459,1.1390647892519134e-16,0.7457431457431459,0.7457431457431459,0.6981155694626759,1.1390647892519134e-16,0.6981155694626759,0.6981155694626759,0.8765432098765432,0.0,0.8765432098765432,0.8765432098765432,0.41875225215419365,1.1390647892519134e-16,0.41875225215419365,0.41875225215419365,0.16666666666666663,2.8476619731297836e-17,0.16666666666666663,0.16666666666666663,1.6666666666666667,2.278129578503827e-16,1.6666666666666667,1.6666666666666667,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.22222222222222224,2.8476619731297836e-17,0.22222222222222224,0.22222222222222224,0.888888888888889,1.1390647892519134e-16,0.888888888888889,0.888888888888889,0.5,0.0,0.5,0.5
fps,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769290354447992,0.02602870263690742,0.6657704256050917,0.6874857403071899,0.709871886256463,0.029216611938338643,0.6956547631748716,0.7210805826214819,0.7133612272403432,0.005796214141375238,0.7109838345708559,0.7157913813280878,0.8281449456736032,0.00363613208814204,0.8265851996761531,0.8296783162162613,0.8444873589755784,0.003687151281588034,0.8429290255238873,0.8459910715371953,0.20833333333333334,0.07620592122761491,0.17500000000000002,0.24166666666666664,2.083333333333333,0.7620592122761489,1.7777777777777775,2.4173611111111075,0.4666666666666666,0.14907119849998599,0.4083333333333332,0.5333333333333334,0.40555555555555556,0.13500415126098828,0.35,0.46388888888888885,1.6222222222222222,0.5400166050439531,1.4,1.877777777777777,0.75,0.18337320140672694,0.6666666666666667,0.825
kennard_stone,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6601152794396385,0.011318873571554802,0.6550535047945669,0.6647399149422181,0.7040955780846779,0.006785972451442317,0.701125890394372,0.7069983094469982,0.7050458625877916,0.0036416862009120855,0.7035307372341743,0.706710869258089,0.8255669111145785,0.0028482098928992736,0.8242886630779632,0.8267312893327092,0.8388631225699223,0.001580511029901693,0.8382414028813814,0.8395882371219072,0.21666666666666665,0.04734675701259947,0.1972222222222222,0.2361111111111111,2.1666666666666665,0.4734675701259946,1.9722222222222214,2.3888888888888884,0.4333333333333333,0.08377078165833911,0.39999999999999997,0.4666666666666667,0.2833333333333333,0.03989915813664487,0.26666666666666666,0.3,1.1333333333333333,0.1595966325465795,1.0666666666666667,1.2,0.5499999999999999,0.07836039099693785,0.5166666666666666,0.5833333333333333
ward,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6114026100878092,1.1390647892519134e-16,0.6114026100878092,0.6114026100878092,0.6095791001451379,1.1390647892519134e-16,0.6095791001451379,0.6095791001451379,0.6479503535743819,0.0,0.6479503535743819,0.6479503535743819,0.8266666666666665,1.1390647892519134e-16,0.8266666666666665,0.8266666666666665,0.7544389150671633,1.1390647892519134e-16,0.7544389150671633,0.7544389150671633,0.11111111111111112,1.4238309865648918e-17,0.11111111111111112,0.11111111111111112,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.5,0.0,0.5,0.5,2.0,0.0,2.0,2.0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
