method,dimension,n_repeats,effective_dim,explained_variance_ratio_mean,reference_exact_recall_mean,reference_exact_recall_std,reference_exact_recall_ci_low,reference_exact_recall_ci_high,sample_reference_hit_rate_mean,sample_reference_hit_rate_std,sample_reference_hit_rate_ci_low,sample_reference_hit_rate_ci_high,reference_mean_nearest_sample_distance_mean,reference_mean_nearest_sample_distance_std,reference_mean_nearest_sample_distance_ci_low,reference_mean_nearest_sample_distance_ci_high,reference_median_nearest_sample_distance_mean,reference_median_nearest_sample_distance_std,reference_median_nearest_sample_distance_ci_low,reference_median_nearest_sample_distance_ci_high,coverage_radius_mean,coverage_radius_std,coverage_radius_ci_low,coverage_radius_ci_high,max_coverage_radius_mean,max_coverage_radius_std,max_coverage_radius_ci_low,max_coverage_radius_ci_high,mean_sample_nn_distance_mean,mean_sample_nn_distance_std,mean_sample_nn_distance_ci_low,mean_sample_nn_distance_ci_high,reference_coverage_q10_mean,reference_coverage_q10_std,reference_coverage_q10_ci_low,reference_coverage_q10_ci_high,reference_enrichment_q10_mean,reference_enrichment_q10_std,reference_enrichment_q10_ci_low,reference_enrichment_q10_ci_high,reference_cluster_coverage_q10_mean,reference_cluster_coverage_q10_std,reference_cluster_coverage_q10_ci_low,reference_cluster_coverage_q10_ci_high,reference_coverage_q25_mean,reference_coverage_q25_std,reference_coverage_q25_ci_low,reference_coverage_q25_ci_high,reference_enrichment_q25_mean,reference_enrichment_q25_std,reference_enrichment_q25_ci_low,reference_enrichment_q25_ci_high,reference_cluster_coverage_q25_mean,reference_cluster_coverage_q25_std,reference_cluster_coverage_q25_ci_low,reference_cluster_coverage_q25_ci_high,explained_variance_ratio_std,explained_variance_ratio_ci_low,explained_variance_ratio_ci_high
random,128,5,128,0.4905292902210848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.548770366225234,2.354384916821232,18.614645429289993,22.11610101887425,19.67445533183018,1.9706157208695925,17.97793225114926,20.966288704863256,23.36867262166795,0.3486362223651432,23.117698418904656,23.673777724024617,55.87812793307343,1.083373623387805,54.94205295366576,56.7096169312256,24.515416983780995,1.6494488977856852,23.293286914232844,25.740963869664288,0.18888888888888888,0.12171612389003693,0.11111111111111112,0.3,1.8888888888888886,1.2171612389003692,1.111111111111111,3.0,0.23333333333333334,0.09128709291752768,0.16666666666666666,0.3,0.3555555555555555,0.12789849370245934,0.26666666666666666,0.4666666666666666,1.422222222222222,0.5115939748098374,1.0666666666666669,1.8222222222222222,0.3333333333333333,0.11785113019775792,0.2333333333333333,0.4333333333333333,6.206335383118183e-17,0.4905292902210848,0.4905292902210848
cvt,128,5,128,0.4905292902210848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14350336073436,0.6053990311308838,18.578513737308686,19.5320165906134,20.03153351650956,0.19382649846157834,19.85816982594922,20.118215361789726,20.711434691751663,0.10915845807647044,20.625233979304102,20.797635404199223,56.67031960558014,0.10120188032243153,56.612407834712485,56.75845294653091,23.31472455815498,1.5699303573211778,22.07220262213317,24.515159917468964,0.12222222222222223,0.024845199749997663,0.11111111111111112,0.14444444444444443,1.222222222222222,0.24845199749997665,1.111111111111111,1.4444444444444442,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,1.1111111111111112,0.0,1.1111111111111112,1.1111111111111112,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,6.206335383118183e-17,0.4905292902210848,0.4905292902210848
fps,128,5,128,0.4905292902210848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.367283919686827,5.267346751877742,24.54148360129845,32.24180205949051,27.523449032541457,5.375881128176853,23.660984898985134,31.661175535458355,28.75492143585033,5.109342147684124,24.996130356653914,33.080579899855834,46.0746387450488,2.9437793057590786,43.84248388208908,48.38012171250536,50.601554018728166,2.6274935473627186,48.62577363657327,52.577334400883046,0.06666666666666667,0.046481112585226414,0.03333333333333333,0.1,0.6666666666666666,0.46481112585226414,0.3333333333333333,0.9999999999999998,0.13333333333333333,0.07453559924999298,0.06666666666666667,0.16666666666666666,0.19999999999999998,0.07453559924999298,0.16666666666666666,0.26666666666666666,0.7999999999999999,0.2981423969999719,0.6666666666666666,1.0666666666666667,0.19999999999999998,0.07453559924999298,0.16666666666666666,0.26666666666666666,6.206335383118183e-17,0.4905292902210848,0.4905292902210848
kennard_stone,128,5,128,0.4905292902210848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.819883955513134,0.0,41.819883955513134,41.819883955513134,41.79237869521564,0.0,41.79237869521564,41.79237869521564,41.617145649757234,3.9422406094648244e-10,41.617145649469336,41.61714565004514,55.11359522571947,0.0,55.11359522571947,55.11359522571947,58.09485970985435,0.0,58.09485970985435,58.09485970985435,0.05555555555555556,7.757919228897728e-18,0.05555555555555556,0.05555555555555556,0.5555555555555555,0.0,0.5555555555555555,0.5555555555555555,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,6.206335383118183e-17,0.4905292902210848,0.4905292902210848
ward,128,5,128,0.4905292902210848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.623746157129165,0.0,19.623746157129165,19.623746157129165,20.118215361789726,0.0,20.118215361789726,20.118215361789726,20.87270944705397,0.0,20.87270944705397,20.87270944705397,56.359437259371944,7.944109290391274e-15,56.359437259371944,56.359437259371944,25.104813246962458,0.0,25.104813246962458,25.104813246962458,0.11111111111111112,1.5515838457795457e-17,0.11111111111111112,0.11111111111111112,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,1.1111111111111112,0.0,1.1111111111111112,1.1111111111111112,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,6.206335383118183e-17,0.4905292902210848,0.4905292902210848
random,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.61694701816792,0.7144631924727662,36.013417736493594,37.20123922566914,37.275452205006516,0.9884869835722907,36.39634109095588,37.957206419579826,37.94475023218845,0.4627228324254001,37.60295990773585,38.300225103802866,69.42895466724028,0.21804352303894353,69.26103530568842,69.5968740287921,37.36085379723506,3.639577885413298,34.58861678403676,40.0135300895276,0.18888888888888886,0.030429030972509225,0.16666666666666666,0.21111111111111108,1.8888888888888886,0.3042903097250922,1.6666666666666665,2.1111111111111107,0.2333333333333333,0.09128709291752768,0.16666666666666666,0.3,0.42222222222222217,0.03042903097250921,0.39999999999999997,0.4444444444444445,1.6888888888888887,0.12171612389003685,1.5999999999999999,1.777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0
cvt,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.17757308865534,0.5864620052278242,31.670034753837815,32.66409478956731,33.31377538204218,0.1149911774833723,33.26234976410907,33.416626617908406,33.8999113632368,0.056997493448630886,33.8568545418556,33.942968184617996,67.09429044312127,0.0,67.09429044312127,67.09429044312127,24.140705413703696,0.6829654147646762,23.57711112651203,24.58997870728715,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.6666666666666665,0.0,1.6666666666666665,1.6666666666666665,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,1.1111111111111112,0.0,1.1111111111111112,1.1111111111111112,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0
fps,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.01724051790953,5.488292199344707,40.77954556829552,48.753216879824734,44.438924356707176,4.670899590431384,41.7145761321739,48.75634612740968,44.77397923917008,4.911094513733257,41.933371467569344,49.21559436541975,59.93601204173981,3.377439735600924,57.98149182402376,62.91363124987346,64.17766520210448,2.8370403436808567,62.47433406037292,66.70058946701099,0.2111111111111111,0.04648111258522643,0.17777777777777776,0.24444444444444446,2.1111111111111107,0.4648111258522642,1.7777777777777775,2.444444444444444,0.23333333333333334,0.09128709291752768,0.16666666666666666,0.3,0.39999999999999997,0.02484519974999765,0.3888888888888889,0.4222222222222222,1.5999999999999999,0.0993807989999906,1.5555555555555556,1.6888888888888889,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0
kennard_stone,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.42156745367036,0.0,57.42156745367036,57.42156745367036,56.82109772125214,7.944109290391274e-15,56.82109772125214,56.82109772125214,57.81094278219516,7.944109290391274e-15,57.81094278219516,57.81094278219516,69.00374087755709,0.0,69.00374087755709,69.00374087755709,71.43673224681787,0.0,71.43673224681787,71.43673224681787,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.6666666666666665,0.0,1.6666666666666665,1.6666666666666665,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.0,0.3888888888888889,0.3888888888888889,1.5555555555555556,0.0,1.5555555555555556,1.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0
ward,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.50205304923565,0.0,28.50205304923565,28.50205304923565,30.55430629412267,3.972054645195637e-15,30.55430629412267,30.55430629412267,33.67690326934594,0.0,33.67690326934594,33.67690326934594,67.09429044312127,0.0,67.09429044312127,67.09429044312127,32.04563969599553,0.0,32.04563969599553,32.04563969599553,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.333333333333333,0.0,3.333333333333333,3.333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.0,0.3888888888888889,0.3888888888888889,1.5555555555555556,0.0,1.5555555555555556,1.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0
random,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272064544077696,0.06136074527117833,0.5782498896395831,0.6695683529768133,0.6345507979295759,0.053205189611215814,0.587535493616828,0.6719777503412205,0.6379121964146688,0.007917390331804825,0.6316242002549868,0.6442001925743508,0.8436193989231656,0.010756631403836113,0.8338031811716023,0.8493106750012896,0.647065246749536,0.01778758178256754,0.6332572474304244,0.6612877018691585,0.11111111111111112,0.15713484026367722,0.0,0.2444444444444444,1.1111111111111112,1.5713484026367723,0.0,2.444444444444444,0.1,0.14907119849998599,0.0,0.2333333333333333,0.24444444444444446,0.22429588042429277,0.07777777777777778,0.4333333333333334,0.9777777777777779,0.8971835216971711,0.3111111111111111,1.6444444444444446,0.26666666666666666,0.190029237516523,0.1,0.4,0.0,1.0,1.0
cvt,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202456191384544,0.0,0.6202456191384544,0.6202456191384544,0.6785785123966942,0.0,0.6785785123966942,0.6785785123966942,0.616899692172454,0.0,0.616899692172454,0.616899692172454,0.8208955223880597,0.0,0.8208955223880597,0.8208955223880597,0.730764756951001,0.0,0.730764756951001,0.730764756951001,0.11111111111111112,1.5515838457795457e-17,0.11111111111111112,0.11111111111111112,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.5,0.5,0.0,1.0,1.0
fps,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570944424282795,0.04165737783796195,0.6242224243202139,0.6899664605363451,0.6842701163686147,0.02693461751307225,0.6638209238865299,0.7047193088506997,0.6834772224739459,0.011699962865869312,0.6748896675148206,0.6918935146173715,0.8029087000344332,0.0022126805246231863,0.8012159709618875,0.8045150919604213,0.8188653944545485,0.0030100570010526797,0.8165190165333007,0.8212581218426884,0.15555555555555556,0.11385500851066221,0.06666666666666668,0.24444444444444446,1.5555555555555554,1.1385500851066221,0.6666666666666666,2.444444444444444,0.29999999999999993,0.13944333775567927,0.19999999999999998,0.4,0.3222222222222222,0.17743021580745902,0.1888888888888889,0.4666666666666667,1.2888888888888888,0.7097208632298361,0.7555555555555555,1.8233333333333273,0.5666666666666667,0.14907119849998596,0.4333333333333333,0.6666666666666666,0.0,1.0,1.0
kennard_stone,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606501291110275,0.0,0.6606501291110275,0.6606501291110275,0.6999336319893812,0.0,0.6999336319893812,0.6999336319893812,0.6888158291178208,0.0,0.6888158291178208,0.6888158291178208,0.8125,0.0,0.8125,0.8125,0.8233315722734424,0.0,0.8233315722734424,0.8233315722734424,0.11111111111111112,1.5515838457795457e-17,0.11111111111111112,0.11111111111111112,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.0,0.3888888888888889,0.3888888888888889,1.5555555555555556,0.0,1.5555555555555556,1.5555555555555556,0.5,0.0,0.5,0.5,0.0,1.0,1.0
ward,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202456191384544,0.0,0.6202456191384544,0.6202456191384544,0.6785785123966942,0.0,0.6785785123966942,0.6785785123966942,0.616899692172454,0.0,0.616899692172454,0.616899692172454,0.8208955223880597,0.0,0.8208955223880597,0.8208955223880597,0.730764756951001,0.0,0.730764756951001,0.730764756951001,0.11111111111111112,1.5515838457795457e-17,0.11111111111111112,0.11111111111111112,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.5,0.5,0.0,1.0,1.0
