method,dimension,n_repeats,effective_dim,explained_variance_ratio_mean,reference_exact_recall_mean,reference_exact_recall_std,reference_exact_recall_ci_low,reference_exact_recall_ci_high,sample_reference_hit_rate_mean,sample_reference_hit_rate_std,sample_reference_hit_rate_ci_low,sample_reference_hit_rate_ci_high,reference_mean_nearest_sample_distance_mean,reference_mean_nearest_sample_distance_std,reference_mean_nearest_sample_distance_ci_low,reference_mean_nearest_sample_distance_ci_high,reference_median_nearest_sample_distance_mean,reference_median_nearest_sample_distance_std,reference_median_nearest_sample_distance_ci_low,reference_median_nearest_sample_distance_ci_high,coverage_radius_mean,coverage_radius_std,coverage_radius_ci_low,coverage_radius_ci_high,max_coverage_radius_mean,max_coverage_radius_std,max_coverage_radius_ci_low,max_coverage_radius_ci_high,mean_sample_nn_distance_mean,mean_sample_nn_distance_std,mean_sample_nn_distance_ci_low,mean_sample_nn_distance_ci_high,reference_coverage_q10_mean,reference_coverage_q10_std,reference_coverage_q10_ci_low,reference_coverage_q10_ci_high,reference_enrichment_q10_mean,reference_enrichment_q10_std,reference_enrichment_q10_ci_low,reference_enrichment_q10_ci_high,reference_cluster_coverage_q10_mean,reference_cluster_coverage_q10_std,reference_cluster_coverage_q10_ci_low,reference_cluster_coverage_q10_ci_high,reference_coverage_q25_mean,reference_coverage_q25_std,reference_coverage_q25_ci_low,reference_coverage_q25_ci_high,reference_enrichment_q25_mean,reference_enrichment_q25_std,reference_enrichment_q25_ci_low,reference_enrichment_q25_ci_high,reference_cluster_coverage_q25_mean,reference_cluster_coverage_q25_std,reference_cluster_coverage_q25_ci_low,reference_cluster_coverage_q25_ci_high,explained_variance_ratio_std,explained_variance_ratio_ci_low,explained_variance_ratio_ci_high
random,128,5,128,0.4243843839284841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.148899842701347,0.8217575459746543,17.394458570599568,18.669555362671616,17.145275380683437,1.1685120603063441,16.12171854572322,17.98446858727936,21.884139571388516,0.12574837170698486,21.78786293775772,21.980748885233005,66.02544048055606,1.0147230283859503,65.23565138534146,66.77521988473444,22.06657479090784,1.6041721510901923,20.869741212551403,23.31841018337992,0.13333333333333336,0.11520245196293177,0.06666666666666668,0.23333333333333334,1.333333333333333,1.152024519629318,0.6666666666666665,2.333333333333333,0.19999999999999998,0.07453559924999299,0.16666666666666666,0.26666666666666666,0.4,0.13833221775543036,0.3,0.5111111111111111,1.6,0.5533288710217215,1.2,2.0444444444444443,0.39999999999999997,0.09128709291752769,0.3333333333333333,0.4666666666666667,0.0,0.4243843839284841,0.4243843839284841
cvt,128,5,128,0.4243843839284841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.048148805925138,0.1352460346528672,12.942710622142092,13.164930304858638,14.77438253852649,0.12859368598767767,14.681362821674863,14.866272794834014,19.65308803491461,0.03991701631188661,19.62270324009073,19.683131296707288,63.98446586299148,3.5545301277337846,60.80519746551797,65.57410006172823,20.60547560179984,2.786983486784724,18.718436152150332,23.041098495285993,0.22222222222222224,3.1031676915590914e-17,0.22222222222222224,0.22222222222222224,2.222222222222222,0.0,2.222222222222222,2.222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.48888888888888893,0.07243558228002947,0.4444444444444445,0.5555555555555556,1.9555555555555557,0.2897423291201179,1.777777777777778,2.178888888888883,0.7,0.07453559924999302,0.6666666666666666,0.7666666666666667,0.0,0.4243843839284841,0.4243843839284841
fps,128,5,128,0.4243843839284841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.10571522722278,1.8816901623590268,21.615119430637474,24.49226244072374,21.828229307027367,2.017220923958795,20.175520243917788,23.34025800869504,25.900182144212543,1.7235491179154132,24.601598783995403,27.18447344923586,47.99847194395996,1.0953488329935177,47.1631375352325,48.849937174430345,52.49953187907067,0.7049279230514374,52.01178233387019,53.10114554825509,0.16666666666666666,0.039283710065919304,0.13333333333333336,0.19999999999999998,1.6666666666666665,0.39283710065919303,1.3333333333333333,1.9999999999999996,0.29999999999999993,0.13944333775567927,0.19999999999999998,0.4,0.5,0.12422599874998831,0.39999999999999997,0.6,2.0,0.49690399499995325,1.5999999999999999,2.3999999999999995,0.4333333333333333,0.09128709291752769,0.3666666666666666,0.5,0.0,0.4243843839284841,0.4243843839284841
kennard_stone,128,5,128,0.4243843839284841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.13101608507988,0.0,42.13101608507988,42.13101608507988,42.80725806444616,0.0,42.80725806444616,42.80725806444616,43.76653795313137,0.0,43.76653795313137,43.76653795313137,56.903317670873136,7.944109290391274e-15,56.903317670873136,56.903317670873136,61.38859255062336,0.0,61.38859255062336,61.38859255062336,0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,2.7777777777777777,0.0,2.7777777777777777,2.7777777777777777,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.0,0.3888888888888889,0.3888888888888889,1.5555555555555556,0.0,1.5555555555555556,1.5555555555555556,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4243843839284841,0.4243843839284841
ward,128,5,128,0.4243843839284841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.465951521152988,0.0,14.465951521152988,14.465951521152988,14.990094788807184,0.0,14.990094788807184,14.990094788807184,19.79239833529388,0.0,19.79239833529388,19.79239833529388,58.08606719180817,0.0,58.08606719180817,58.08606719180817,22.009195164184295,0.0,22.009195164184295,22.009195164184295,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.6666666666666665,0.0,1.6666666666666665,1.6666666666666665,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,2.2222222222222223,0.0,2.2222222222222223,2.2222222222222223,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.4243843839284841,0.4243843839284841
random,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.56745760227585,1.3804737724546252,31.557112014923142,33.72975412052866,32.33917091102396,1.7121899717016058,31.102883535890946,33.74356511552937,38.64897401618366,1.1294615211535126,37.87700412827495,39.634087905912764,71.44339819588323,0.6850011848215226,71.04925494426024,72.05099984585756,38.01890533225034,3.200143532674117,35.57964103300113,40.54559508629892,0.2666666666666667,0.04648111258522642,0.2333333333333333,0.3,2.6666666666666665,0.46481112585226425,2.333333333333333,3.0,0.19999999999999998,0.07453559924999298,0.16666666666666666,0.26666666666666666,0.6333333333333333,0.06334307917217431,0.5888888888888889,0.6888888888888889,2.533333333333333,0.25337231668869725,2.3555555555555556,2.7111111111111112,0.4666666666666666,0.13944333775567927,0.3666666666666666,0.5666666666666667,0.0,1.0,1.0
cvt,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.395760744572453,0.6267237629519282,25.852389638092497,26.821433478783938,27.42357834430091,0.6909579726599471,26.832604798605566,27.91257860703546,34.2573651712832,0.013633705741728237,34.246161301016755,34.26732576988887,68.82704002185531,0.0,68.82704002185531,68.82704002185531,23.571956977040713,2.629277969459536,21.62910005182096,25.55360574751205,0.32222222222222224,0.07243558228002941,0.2777777777777778,0.38888888888888884,3.2222222222222223,0.724355822800294,2.7777777777777777,3.888888888888888,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6111111111111112,0.0,0.6111111111111112,0.6111111111111112,2.4444444444444446,0.0,2.4444444444444446,2.4444444444444446,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0
fps,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.59483862857618,6.42270341031108,37.650278198687445,47.55961867595951,42.42780498482258,6.53841497725554,37.324400785023975,47.70460565472643,47.52101448163521,5.888295223906322,42.8984696940819,52.173631387164825,67.51431953379132,3.2977395951147357,64.90188994394227,70.12674912364038,69.8288307511089,3.5717351803961606,67.05108109585959,72.85376956844104,0.3555555555555555,0.10092167846991638,0.2775,0.4333333333333333,3.555555555555555,1.0092167846991638,2.7777777777777772,4.333333333333332,0.23333333333333334,0.09128709291752768,0.16666666666666666,0.3,0.6333333333333333,0.030429030972509184,0.6111111111111112,0.6555555555555556,2.533333333333333,0.12171612389003673,2.4444444444444446,2.6222222222222222,0.3666666666666666,0.074535599249993,0.3333333333333333,0.4333333333333333,0.0,1.0,1.0
kennard_stone,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.01534551595686,0.0,58.01534551595686,58.01534551595686,57.28485564753841,7.944109290391274e-15,57.28485564753841,57.28485564753841,61.70405384225303,0.0,61.70405384225303,61.70405384225303,76.21233516694717,0.0,76.21233516694717,76.21233516694717,78.54641334394198,0.0,78.54641334394198,78.54641334394198,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,5.555555555555555,0.0,5.555555555555555,5.555555555555555,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.0,0.7222222222222222,0.7222222222222222,2.888888888888889,0.0,2.888888888888889,2.888888888888889,0.5,0.0,0.5,0.5,0.0,1.0,1.0
ward,full,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93070594787013,0.0,24.93070594787013,24.93070594787013,25.803234117471142,3.972054645195637e-15,25.803234117471142,25.803234117471142,34.503434977697886,0.0,34.503434977697886,34.503434977697886,68.82704002185531,0.0,68.82704002185531,68.82704002185531,31.02504213436469,0.0,31.02504213436469,31.02504213436469,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.333333333333333,0.0,3.333333333333333,3.333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,3.111111111111111,0.0,3.111111111111111,3.111111111111111,0.5,0.0,0.5,0.5,0.0,1.0,1.0
random,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843909815053932,0.01477589370143984,0.6732822632575403,0.6954996997532463,0.6958146290765542,0.025306107330588568,0.6775149785614902,0.7152206920481909,0.6796787366529699,0.005196240047598441,0.6758130958540113,0.683571186134701,0.8859584996646944,0.0171706602603509,0.8720791451059696,0.8994673925908391,0.6930834167314186,0.01745952288683615,0.6804385821231713,0.7083006986937865,0.1,0.046481112585226414,0.06666666666666668,0.13333333333333336,1.0,0.46481112585226414,0.6666666666666665,1.3333333333333333,0.2333333333333333,0.09128709291752768,0.16666666666666666,0.3,0.32222222222222224,0.07243558228002943,0.25555555555555554,0.37777777777777777,1.288888888888889,0.2897423291201177,1.0666666666666669,1.511111111111111,0.5666666666666667,0.14907119849998596,0.4333333333333333,0.6666666666666666,0.0,1.0,1.0
cvt,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611402610087809,0.0,0.611402610087809,0.611402610087809,0.6095791001451378,0.0,0.6095791001451378,0.6095791001451378,0.6479503535743819,0.0,0.6479503535743819,0.6479503535743819,0.8266666666666665,1.2412670766236366e-16,0.8266666666666665,0.8266666666666665,0.7544389150671632,0.0,0.7544389150671632,0.7544389150671632,0.11111111111111112,1.5515838457795457e-17,0.11111111111111112,0.11111111111111112,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.5,2.0,0.0,2.0,2.0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0
fps,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725665452984977,0.018187996987248826,0.6605962780978984,0.6876225885834678,0.6940451658130973,0.03505096770844549,0.6658433235221164,0.7206374831246423,0.7141377970953362,0.006307728455109976,0.7090793355118378,0.7189302785592593,0.8277832512315271,0.0004406045275861451,0.8275862068965518,0.8281773399014778,0.8431833522894774,0.0031474886402895782,0.8409989428929248,0.8460044845114354,0.22222222222222224,0.07856742013183862,0.16666666666666666,0.28888888888888886,2.222222222222222,0.7856742013183861,1.6666666666666665,2.8888888888888884,0.5333333333333334,0.2173067468400883,0.3666666666666666,0.7333333333333333,0.47777777777777775,0.1337954953199144,0.3777777777777777,0.5888888888888888,1.911111111111111,0.5351819812796575,1.511111111111111,2.355555555555555,0.8,0.13944333775567927,0.7,0.9333333333333332,0.0,1.0,1.0
kennard_stone,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627287820529588,0.011077315434617974,0.6524960008302303,0.6691196480826576,0.707140911942542,0.006911031582136579,0.7013354492179016,0.7120551090700344,0.7043577338662509,0.0038227731965451584,0.7016111136060337,0.7078460548999532,0.8266422218754876,0.0017636460460876031,0.8250195038227492,0.8275862068965518,0.838656494088333,0.0017574432354757993,0.8374328897732534,0.8402013031947494,0.2,0.04969039949999533,0.16666666666666666,0.24444444444444446,1.9999999999999996,0.49690399499995325,1.6666666666666665,2.444444444444444,0.39999999999999997,0.09128709291752769,0.3333333333333333,0.4666666666666666,0.28888888888888886,0.02484519974999765,0.2777777777777778,0.3111111111111111,1.1555555555555554,0.0993807989999906,1.1111111111111112,1.2444444444444445,0.5333333333333333,0.07453559924999298,0.5,0.5999999999999999,0.0,1.0,1.0
ward,tanimoto,5,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611402610087809,0.0,0.611402610087809,0.611402610087809,0.6095791001451378,0.0,0.6095791001451378,0.6095791001451378,0.6479503535743819,0.0,0.6479503535743819,0.6479503535743819,0.8266666666666665,1.2412670766236366e-16,0.8266666666666665,0.8266666666666665,0.7544389150671632,0.0,0.7544389150671632,0.7544389150671632,0.11111111111111112,1.5515838457795457e-17,0.11111111111111112,0.11111111111111112,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.5,2.0,0.0,2.0,2.0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0
