method,dimension,metric,n_repeats,effective_dim,explained_variance_ratio_mean,reference_exact_recall_mean,reference_exact_recall_std,reference_exact_recall_ci_low,reference_exact_recall_ci_high,sample_reference_hit_rate_mean,sample_reference_hit_rate_std,sample_reference_hit_rate_ci_low,sample_reference_hit_rate_ci_high,reference_mean_nearest_sample_distance_mean,reference_mean_nearest_sample_distance_std,reference_mean_nearest_sample_distance_ci_low,reference_mean_nearest_sample_distance_ci_high,reference_median_nearest_sample_distance_mean,reference_median_nearest_sample_distance_std,reference_median_nearest_sample_distance_ci_low,reference_median_nearest_sample_distance_ci_high,coverage_radius_mean,coverage_radius_std,coverage_radius_ci_low,coverage_radius_ci_high,max_coverage_radius_mean,max_coverage_radius_std,max_coverage_radius_ci_low,max_coverage_radius_ci_high,mean_sample_nn_distance_mean,mean_sample_nn_distance_std,mean_sample_nn_distance_ci_low,mean_sample_nn_distance_ci_high,reference_coverage_q10_mean,reference_coverage_q10_std,reference_coverage_q10_ci_low,reference_coverage_q10_ci_high,reference_enrichment_q10_mean,reference_enrichment_q10_std,reference_enrichment_q10_ci_low,reference_enrichment_q10_ci_high,reference_cluster_coverage_q10_mean,reference_cluster_coverage_q10_std,reference_cluster_coverage_q10_ci_low,reference_cluster_coverage_q10_ci_high,reference_coverage_q25_mean,reference_coverage_q25_std,reference_coverage_q25_ci_low,reference_coverage_q25_ci_high,reference_enrichment_q25_mean,reference_enrichment_q25_std,reference_enrichment_q25_ci_low,reference_enrichment_q25_ci_high,reference_cluster_coverage_q25_mean,reference_cluster_coverage_q25_std,reference_cluster_coverage_q25_ci_low,reference_cluster_coverage_q25_ci_high
kennard_stone,64,euclidean,20,64,0.3911300470582578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31748216348555,3.645007325606123e-15,31.31748216348555,31.31748216348555,34.83889420827133,0.0,34.83889420827133,34.83889420827133,35.391513015047266,3.4137382626801914e-10,35.3915130149135,35.391513015181026,47.80080492729512,1.4580029302424492e-14,47.80080492729512,47.80080492729512,52.99562092148237,7.290014651212246e-15,52.99562092148237,52.99562092148237,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1.4285714285714282,2.278129578503827e-16,1.4285714285714282,1.4285714285714282,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571,3.4285714285714284,0.0,3.4285714285714284,3.4285714285714284,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
ward,64,euclidean,20,64,0.3911300470582578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.233210031632703,9.112518314015307e-16,6.233210031632703,6.233210031632703,6.192157790277254,9.112518314015307e-16,6.192157790277254,6.192157790277254,16.54299642535698,3.645007325606123e-15,16.54299642535698,16.54299642535698,42.74219655410799,7.290014651212246e-15,42.74219655410799,42.74219655410799,27.464648290855042,0.0,27.464648290855042,27.464648290855042,0.7142857142857142,1.1390647892519134e-16,0.7142857142857142,0.7142857142857142,7.1428571428571415,9.112518314015307e-16,7.1428571428571415,7.1428571428571415,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.9285714285714285,1.1390647892519134e-16,0.9285714285714285,0.9285714285714285,3.714285714285714,4.556259157007654e-16,3.714285714285714,3.714285714285714,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
random,128,euclidean,20,128,0.5682952898919178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98259316644559,1.1489294415036695,21.517164885931688,22.476945003494354,14.368834079255976,1.3116678284790975,13.851912243467297,14.951451983108072,24.530094986763977,0.6091670446136848,24.289395582284076,24.795662130724644,74.53824855389144,0.37406054849759024,74.38084467406338,74.70342975335795,24.807433363720385,2.416135622079558,23.764179051854388,25.859168329780523,0.42142857142857143,0.09526941840790716,0.37857142857142856,0.4607142857142857,4.2142857142857135,0.9526941840790717,3.8214285714285707,4.607142857142857,0.21666666666666665,0.09520676176291322,0.1833333333333333,0.25833333333333336,0.767857142857143,0.06903897621130435,0.7357142857142858,0.7964285714285715,3.071428571428572,0.2761559048452174,2.957142857142857,3.185714285714286,0.5083333333333333,0.1008008864715499,0.4666666666666666,0.5499999999999999
cvt,128,euclidean,20,128,0.5682952898919178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.505715641795936,4.450225532800981,10.704705645138988,14.306679385696453,9.288091888176186,0.7422041472434107,8.979406992332935,9.590805995260633,21.884939087015727,0.09418864314435278,21.843906111063927,21.922954555202082,71.18046079923407,7.43035714485949,67.56635188000885,73.66682568291044,27.555670288102142,2.456209170388467,26.504724664125767,28.630214308089535,0.7750000000000001,0.04791574237499547,0.7535714285714287,0.7964285714285715,7.75,0.47915742374995507,7.5357142857142865,7.928571428571429,0.6416666666666667,0.11180339887498948,0.5916666666666666,0.6916666666666667,0.8892857142857142,0.0364584132524315,0.875,0.9035714285714285,3.557142857142857,0.145833653009726,3.499999999999999,3.614285714285714,0.7416666666666666,0.0850696309223401,0.7083333333333333,0.7833333333333333
scopemap_hd,128,euclidean,20,128,0.5682952898919178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5064859983465,2.5950137925705383,13.190710439494717,15.42014947256742,9.368844009439233,0.6170445425952996,9.098892804893653,9.6227346407474,22.292458318469635,0.09038035856894688,22.2534791241618,22.330400183140096,73.73316195646154,0.23274551502940233,73.62146998644513,73.81358081109495,16.746119674317338,2.3236357490280586,15.794933392221505,17.71554008720816,0.7607142857142859,0.041938782043742816,0.7428571428571428,0.7785714285714287,7.6071428571428585,0.4193878204374285,7.428571428571428,7.7857142857142865,0.6083333333333332,0.09785715810206662,0.5666666666666667,0.6499999999999999,0.8642857142857144,0.021985250401824752,0.8571428571428571,0.875,3.4571428571428577,0.08794100160729901,3.4285714285714284,3.5,0.6833333333333332,0.05129891760425773,0.6666666666666665,0.7083333333333333
fps,128,euclidean,20,128,0.5682952898919178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.963102847583958,7.16475056153895,19.98592046495133,26.387682524702832,24.595316685161176,8.488179450525315,21.184403921677507,28.294263249938517,31.54501001259835,5.900985876314333,29.075912060389044,34.00567333322168,48.441233873196545,3.7522658877931847,46.98540537574199,50.08720629312121,53.51943080594094,3.3078180327618742,52.2266549817676,54.97164518345477,0.5714285714285714,0.16549895265454995,0.5035714285714286,0.6428571428571428,5.714285714285714,1.654989526545499,5.0,6.392857142857142,0.5833333333333333,0.12681431837544704,0.525,0.6333333333333333,0.9035714285714282,0.034954320352113814,0.8892857142857142,0.9178571428571427,3.614285714285713,0.13981728140845526,3.556785714285714,3.671428571428571,0.8,0.08719139396343285,0.7666666666666666,0.8333333333333334
kennard_stone,128,euclidean,20,128,0.5682952898919178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36535324822641,7.290014651212246e-15,37.36535324822641,37.36535324822641,41.97210247302636,7.290014651212246e-15,41.97210247302636,41.97210247302636,43.40534842692004,1.4580029302424492e-14,43.40534842692004,43.40534842692004,56.02808606724652,1.4580029302424492e-14,56.02808606724652,56.02808606724652,60.20473086072349,7.290014651212246e-15,60.20473086072349,60.20473086072349,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,2.8571428571428563,4.556259157007654e-16,2.8571428571428563,2.8571428571428563,0.6666666666666665,1.1390647892519134e-16,0.6666666666666665,0.6666666666666665,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571,3.4285714285714284,0.0,3.4285714285714284,3.4285714285714284,1.0,0.0,1.0,1.0
ward,128,euclidean,20,128,0.5682952898919178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.973820863179208,1.8225036628030615e-15,8.973820863179208,8.973820863179208,8.877543072352712,1.8225036628030615e-15,8.877543072352712,8.877543072352712,21.958494520391017,0.0,21.958494520391017,21.958494520391017,49.509304377510105,7.290014651212246e-15,49.509304377510105,49.509304377510105,31.237724503304584,7.290014651212246e-15,31.237724503304584,31.237724503304584,0.7857142857142858,1.1390647892519134e-16,0.7857142857142858,0.7857142857142858,7.857142857142857,0.0,7.857142857142857,7.857142857142857,0.6666666666666665,1.1390647892519134e-16,0.6666666666666665,0.6666666666666665,0.9285714285714285,1.1390647892519134e-16,0.9285714285714285,0.9285714285714285,3.714285714285714,4.556259157007654e-16,3.714285714285714,3.714285714285714,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
random,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.875170499722515,2.503936355177392,32.742618855725894,34.90622591693948,27.496600699493605,2.439950676501416,26.44596189243839,28.485718843210304,36.759999670544936,1.4887174987816227,36.074867924825064,37.381685452265636,76.46189463653279,0.743830474604888,76.1264010981877,76.79042909110493,37.57806460460208,2.773259077298034,36.39130935290172,38.75199443560891,0.5107142857142857,0.06250671285110147,0.485625,0.5392857142857143,5.107142857142857,0.6250671285110145,4.821428571428572,5.357142857142858,0.16666666666666663,2.8476619731297836e-17,0.16666666666666663,0.16666666666666663,0.6642857142857143,0.03358302471297336,0.65,0.6785714285714285,2.657142857142857,0.13433209885189343,2.6,2.714285714285714,0.2166666666666667,0.07836039099693787,0.1833333333333333,0.25
cvt,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.87446931930709,3.5771679847450413,21.2091519401386,24.37854088309455,20.523325417402624,0.8486151367029757,20.13795697510023,20.851212995002243,33.148000902031136,0.1602732999564818,33.08065663620954,33.21929036495625,73.1408441318461,6.003971211151965,70.21051827270853,75.10833726589057,34.119108832414014,2.316492865980817,33.111667589786784,35.07345137997083,0.6714285714285714,0.0359017635678596,0.6571428571428571,0.6857142857142856,6.7142857142857135,0.3590176356785957,6.571428571428571,6.857142857142857,0.37499999999999994,0.07404360971988655,0.3499999999999999,0.4083333333333333,0.7321428571428571,0.03173297559423707,0.7214285714285713,0.7464285714285714,2.9285714285714284,0.1269319023769483,2.8857142857142852,2.9857142857142858,0.37499999999999994,0.07404360971988655,0.3499999999999999,0.4083333333333333
